Name,CarName,fueltype, price ,model,used/new,accident,milage,engine,model_year,ext_col,int_col
Sheet2,Volvo,Hybrid," $61,999  ",XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,used,None reported,"9,408 mi.",2.0L I4 16V GDI DOHC Hybrid,2022,Black,Gray
Sheet2,BMW,Gasoline," $16,000  ",528 i xDrive,used,None reported,"120,000 mi.",240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2016,White,White
Sheet2,Cadillac,Gasoline," $29,500  ",Escalade ESV Platinum,used,None reported,"168,600 mi.",420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,2016,White,Beige
Sheet2,Chevrolet,Gasoline," $25,900  ",Corvette Base,used,None reported,"43,705 mi.",350.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,2004,Gray,Black
Sheet2,Audi,Gasoline," $11,500  ",A5 2.0T Premium,used,None reported,"111,000 mi.",211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2013,Blue,Beige
Sheet2,Audi,Gasoline," $17,000  ",TT 2.0T Premium,used,None reported,"64,549 mi.",211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2012,Silver,Black
Sheet2,Buick,Gasoline," $6,500  ",LaCrosse CX,used,None reported,"53,000 mi.",200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,2007,Red,Gray
Sheet2,Chevrolet,Gasoline," $44,900  ",Camaro 2SS,used,None reported,"13,465 mi.",455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,2017,White,Black
Sheet2,BMW,Gasoline," $40,000  ",M3 Base,used,None reported,"74,000 mi.",425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,2015,Gray,Black
Sheet2,Kia,Gasoline," $6,900  ",Optima LX,used,At least 1 accident or damage reported,"100,331 mi.",200.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,2011,Red,Black
Sheet2,Toyota,Gasoline," $53,568  ",Supra 3.0 Premium,used,None reported,"24,850 mi.",382.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,2022,Black,Black
Sheet2,Lincoln,Gasoline," $43,860  ",Nautilus Reserve,used,None reported,"17,467 mi.",2.0L I4 16V GDI DOHC Turbo,2021,Pristine White,Slate
Sheet2,Nissan,Gasoline," $11,995  ",Pathfinder SL,used,None reported,"115,000 mi.",260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2015,Gray,Black
Sheet2,BMW,Gasoline," $26,500  ",X5 xDrive50i,used,At least 1 accident or damage reported,"72,000 mi.",445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,2015,Black,Brown
Sheet2,Mazda,Gasoline," $6,500  ",MazdaSpeed3 Grand Touring,used,At least 1 accident or damage reported,"162,000 mi.",263.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,2008,Black,Black
Sheet2,GMC,Gasoline," $45,500  ",Yukon XL SLT,used,None reported,"47,589 mi.",355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,2017,Black,Black
Sheet2,Toyota,," $41,999  ",bZ4X Limited,used,None reported,"6,548 mi.",Electric,2023,Wind Chill Pearl,Black
Sheet2,RAM,Gasoline," $36,990  ",ProMaster 2500 High Roof,used,None reported,"10,339 mi.",280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2018,White,Gray
Sheet2,RAM,Gasoline," $35,113  ",1500 Classic SLT,used,None reported,"32,092 mi.",3.6L V6 24V MPFI DOHC,2021,Patriot Blue Pearlcoat,Black
Sheet2,Lexus,Gasoline," $23,998  ",GS 350 Base,used,At least 1 accident or damage reported,"85,275 mi.",3.5 Liter,2014,Nebula Gray Pearl,Black
Sheet2,Hyundai,Gasoline," $10,990  ",Tucson Limited,used,None reported,"138,000 mi.",175.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,2016,Brown,Beige
Sheet2,Chevrolet,Gasoline," $16,999  ",SSR Base,used,None reported,"87,500 mi.",300.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,2003,Red,Black
Sheet2,Maserati,Gasoline," $38,900  ",GranTurismo Base,used,None reported,"34,920 mi.",440.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,2013,Gray,Brown
Sheet2,Tesla,," $65,999  ",Model X Performance,used,None reported,"27,224 mi.",Electric,2020,Black,Black
Sheet2,BMW,Gasoline," $52,000  ",M2 Base,used,None reported,"25,000 mi.",365.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,2018,Black,Black
Sheet2,Tesla,," $48,500  ",Model Y Long Range,used,None reported,"14,642 mi.",425.0HP Electric Motor Electric Fuel System,2021,Red,Black
Sheet2,Subaru,Gasoline," $13,999  ",Outback 2.5i Limited,used,None reported,"162,000 mi.",175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,2015,Gray,Black
Sheet2,Buick,Gasoline," $16,999  ",Roadmaster Estate,used,At least 1 accident or damage reported,"119,500 mi.",260.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,1996,White,Beige
Sheet2,Land,Gasoline," $36,500  ",Rover Range Rover 5.0L Supercharged,used,None reported,"101,800 mi.",510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2017,Silver,Black
Sheet2,Ford,Gasoline," $42,691  ",Expedition Max XLT,used,None reported,"84,351 mi.",3.5L V6 24V PDI DOHC Twin Turbo,2021,Blue,Ebony
Sheet2,Nissan,," $6,700  ",Leaf SL,used,None reported,"26,930 mi.",107.0HP Electric Motor Electric Fuel System,2012,White,Beige
Sheet2,Toyota,Gasoline," $42,886  ",Tacoma TRD Pro,used,None reported,"40,698 mi.",3.5L V6 24V PDI DOHC,2019,Super White,Black
Sheet2,Mercedes-Benz,Gasoline," $112,500  ",AMG GT 63 S 4-Door,used,None reported,"40,000 mi.",630.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,2020,Black,Red
Sheet2,BMW,Gasoline," $29,000  ",230 i,used,At least 1 accident or damage reported,"30,000 mi.",248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2019,Blue,Beige
Sheet2,Lexus,Gasoline," $10,600  ",ES 350 Base,used,At least 1 accident or damage reported,"78,980 mi.",272.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2007,Silver,Beige
Sheet2,Porsche,Gasoline," $69,995  ",911 Carrera S Cabriolet,used,,"28,844 mi.",3.8L H6 24V MPFI DOHC,2007,White,Beige
Sheet2,Porsche,," $96,900  ",Taycan Turbo,used,None reported,"21,028 mi.",Dual AC Electric Motors,2020,BLACK,BEIGE
Sheet2,Maserati,Gasoline," $88,950  ",Levante Modena,used,None reported,"5,409 mi.",3.0L V6 24V GDI DOHC Twin Turbo,2023,Blu,Black
Sheet2,Dodge,Gasoline," $69,900  ",Challenger SRT Hellcat,used,At least 1 accident or damage reported,"12,700 mi.",717.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,2020,Black,Black
Sheet2,Mazda,Gasoline," $25,900  ",Mazda6 Touring,used,,"19,000 mi.",187.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,2021,Blue,Black
Sheet2,Audi,Gasoline," $48,000  ",S4 3.0T Premium,used,None reported,"12,000 mi.",349.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2019,Black,Black
Sheet2,Ford,Gasoline," $33,900  ",Mustang GT Premium,used,None reported,"25,717 mi.",435.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2016,Black,Black
Sheet2,Tesla,," $44,400  ",Model Y Long Range,used,None reported,"12,055 mi.",425.0HP Electric Motor Electric Fuel System,2022,Blue,Black
Sheet2,Audi,Gasoline," $23,000  ",TTS 2.0T Premium Plus,used,At least 1 accident or damage reported,"69,700 mi.",265.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2011,Orange,null
Sheet2,BMW,Gasoline," $55,000  ",M2 Competition,used,None reported,"25,013 mi.",405.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,2020,Black,Black
Sheet2,Audi,," $54,900  ",Q4 e-tron Sportback Premium,used,None reported,"1,156 mi.",295.0HP Electric Motor Electric Fuel System,2023,Blue,Black
Sheet2,BMW,Gasoline," $27,500  ",740 i,used,None reported,"57,939 mi.",320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,2016,Gray,Black
Sheet2,Mercedes-Benz,Gasoline," $49,999  ",AMG GLE 43 Coupe 4MATIC,used,None reported,"52,694 mi.",385.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2018,Gray,Black
Sheet2,Mercedes-Benz,Gasoline," $37,000  ",S-Class S 550 4MATIC,used,None reported,"54,000 mi.",449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,2015,White,Beige
Sheet2,Honda,Gasoline," $27,000  ",S2000 Base,used,None reported,"110,500 mi.",240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2002,Yellow,Red
Sheet2,Chevrolet,Gasoline," $10,000  ",Corvette Base,used,None reported,"97,500 mi.",345.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,2000,Yellow,Black
Sheet2,Chevrolet,Gasoline," $35,387  ",Colorado Z71,used,None reported,"20,909 mi.",3.6L V6 24V GDI DOHC,2020,Red,Jet Black
Sheet2,Mercedes-Benz,Gasoline," $40,000  ",S-Class S 63 AMG,used,None reported,"77,648 mi.",536.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,2013,Silver,Black
Sheet2,Bentley,Gasoline," $64,000  ",Continental GTC Base,used,None reported,"79,422 mi.",616.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,2013,Black,Black
Sheet2,GMC,Gasoline," $16,900  ",Sierra 2500 SLE H/D Extended Cab,used,At least 1 accident or damage reported,"53,850 mi.",340.0HP 8.1L 8 Cylinder Engine Gasoline Fuel,2002,Silver,Gray
Sheet2,Audi,Gasoline," $42,000  ",SQ5 3.0T Premium,used,None reported,"21,832 mi.",349.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2020,Blue,Black
Sheet2,Toyota,Gasoline," $18,700  ",Corolla iM Base,used,None reported,"41,932 mi.",137.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,2017,Black,Black
Sheet2,GMC,Gasoline," $34,999  ",Yukon XL SLT,used,At least 1 accident or damage reported,"110,000 mi.",355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,2017,Blue,Black
Sheet2,Toyota,Gasoline," $47,500  ",Tundra 1794,used,None reported,"67,400 mi.",381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,2020,Black,Brown
Sheet2,Subaru,Gasoline," $24,000  ",WRX Premium,used,At least 1 accident or damage reported,"62,662 mi.",268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2017,Red,Black
Sheet2,Subaru,Gasoline," $18,000  ",WRX Base,used,At least 1 accident or damage reported,"102,000 mi.",268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2015,White,Black
Sheet2,INFINITI,Gasoline," $16,488  ",Q50 Premium,used,At least 1 accident or damage reported,"79,785 mi.",328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,2014,Red,White
Sheet2,Chevrolet,Gasoline," $24,950  ",Suburban Premier,used,At least 1 accident or damage reported,"166,549 mi.",355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,2017,White,Beige
Sheet2,Toyota,Gasoline," $8,900  ",Sequoia Limited,used,At least 1 accident or damage reported,"190,656 mi.",273.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,2006,Black,Gray
Sheet2,Porsche,Gasoline," $15,000  ",Cayenne GTS,used,None reported,"135,606 mi.",405.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,2009,Black,Black
Sheet2,Kia,Gasoline," $39,900  ",Telluride S,used,None reported,"14,700 mi.",291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,2023,Blue,Black
Sheet2,Mercedes-Benz,Gasoline," $96,000  ",AMG E 63 S 4MATIC,used,At least 1 accident or damage reported,"12,985 mi.",603.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,2019,Gray,Black
Sheet2,BMW,Gasoline," $64,995  ",Z4 sDrive35is,used,None reported,"4,200 mi.",335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,2014,White,Red
Sheet2,Subaru,Gasoline," $23,500  ",Impreza 2.0i Sport,used,None reported,"44,000 mi.",152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2017,Red,Black
Sheet2,Dodge,Gasoline," $12,000  ",Dart SE,used,None reported,"66,000 mi.",160.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2015,Black,Black
Sheet2,Land,Gasoline," $89,900  ",Rover Range Rover P525 Westminster,used,None reported,"17,945 mi.",5.0L V8 32V GDI DOHC Supercharged,2021,Santorini Black Metallic,Ebony
Sheet2,Nissan,Gasoline," $17,500  ",370Z Base,used,None reported,"106,700 mi.",332.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,2013,Red,Black
Sheet2,Cadillac,Gasoline," $55,000  ",Escalade ESV Luxury,used,None reported,"120,000 mi.",420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,2020,Black,Black
Sheet2,Mercedes-Benz,Gasoline," $19,900  ",E-Class E 350,used,None reported,"59,600 mi.",302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2012,White,Beige
Sheet2,Kia,Hybrid," $8,900  ",Optima Hybrid EX,used,None reported,"117,220 mi.",206.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,2012,Black,Black
Sheet2,Chevrolet,Diesel," $67,500  ",Silverado 3500 LTZ,used,None reported,"85,200 mi.",445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,2022,Silver,Gray
Sheet2,Volkswagen,Gasoline," $24,325  ",Golf GTI 2.0T SE 4-Door,used,None reported,"63,450 mi.",220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2018,White,Black
Sheet2,Dodge,Gasoline," $22,500  ",Ram 1500 SRT-10,used,None reported,"73,000 mi.",500.0HP 8.3L 10 Cylinder Engine Gasoline Fuel,2004,Black,Gray
Sheet2,Scion,Gasoline," $11,495  ",tC Anniversary Edition,used,None reported,"115,000 mi.",179.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,2014,Silver,Silver
Sheet2,Land,Gasoline," $49,900  ",Rover Range Rover 5.0L Supercharged Autobiography,used,None reported,"56,000 mi.",510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2016,Black,Brown
Sheet2,Lexus,Gasoline," $40,900  ",LS 500 Base,used,None reported,"67,296 mi.","3.5L V-6 port/direct injection, DOHC, VVT-iE/VVT-i variable valv",2018,Black,Black
Sheet2,Chevrolet,Gasoline," $16,000  ",Suburban 1500 LT,used,At least 1 accident or damage reported,"179,200 mi.",355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,2015,Black,Black
Sheet2,Maserati,Gasoline," $44,999  ",GranTurismo Base,used,None reported,"28,000 mi.",444.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,2015,White,Red
Sheet2,Porsche,Gasoline," $55,000  ",911 Carrera Turbo,used,None reported,"155,000 mi.",415.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,2003,Black,Black
Sheet2,Hyundai,Hybrid," $8,500  ",Sonata Hybrid Base,used,At least 1 accident or damage reported,"154,000 mi.",206.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,2012,Green,Gray
Sheet2,Cadillac,Gasoline," $18,955  ",CTS Luxury,used,At least 1 accident or damage reported,"62,500 mi.",270.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2012,Red,Beige
Sheet2,BMW,Gasoline," $2,500  ",323 Ci,used,None reported,"177,700 mi.",170.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,2000,Silver,Black
Sheet2,Nissan,Gasoline," $21,500  ",370Z Touring,used,None reported,"65,000 mi.",332.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,2012,Gray,Black
Sheet2,Mercedes-Benz,Gasoline," $38,598  ",GLS 450 Base 4MATIC,used,At least 1 accident or damage reported,"62,808 mi.",3.0 Liter DOHC Twin Turbo,2018,Black,Black
Sheet2,Ford,Gasoline," $49,500  ",Mustang GT Premium,used,None reported,"3,000 mi.",460.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2021,Red,Black
Sheet2,Audi,Gasoline," $12,000  ",Q5 2.0T Premium,used,None reported,"119,000 mi.",211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2012,Gray,Black
Sheet2,RAM,Diesel," $25,000  ",2500 Big Horn,used,None reported,"198,868 mi.",350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,2013,Brown,Beige
Sheet2,Dodge,Gasoline," $8,500  ",Ram 1500 ST,used,At least 1 accident or damage reported,"188,000 mi.",210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,2011,Silver,Black
Sheet2,Mercedes-Benz,Gasoline," $10,750  ",C-Class C 300 4MATIC Sport,used,None reported,"157,405 mi.",248.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2013,Black,Black
Sheet2,Dodge,Gasoline," $62,500  ",Challenger SRT Hellcat,used,None reported,"8,228 mi.",707.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,2016,Blue,Black
Sheet2,Land,Gasoline," $42,950  ",Rover Range Rover 3.0L Supercharged HSE,used,None reported,"73,101 mi.",380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2018,Blue,Beige
Sheet2,BMW,Gasoline," $60,995  ",M4 Base,used,None reported,"10,950 mi.",425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,2018,White,White
Sheet2,Mercedes-Benz,Gasoline," $47,000  ",S-Class S 560 4MATIC,used,At least 1 accident or damage reported,"63,160 mi.",463.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,2018,Black,Black
Sheet2,Land,Gasoline," $68,900  ",Rover Range Rover 5.0L V8 Supercharged,used,None reported,"31,866 mi.","5L V-8 gasoline direct injection, DOHC, variable valve control,",2019,Black,Black
Sheet2,Chevrolet,Gasoline," $18,900  ",Express 3500 Base,used,None reported,"75,000 mi.",319.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,2009,White,Gray
Sheet2,Toyota,Gasoline," $36,000  ",4Runner TRD Pro,used,At least 1 accident or damage reported,"98,000 mi.",270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,2016,Black,Black
Sheet2,Mazda,Gasoline," $18,900  ",MX-5 Miata Grand Touring,used,None reported,"33,576 mi.",167.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2012,Red,Beige
Sheet2,Volkswagen,Gasoline," $12,449  ",Touareg VR6 Lux,used,At least 1 accident or damage reported,"123,200 mi.",280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2012,Gray,Beige
Sheet2,Jaguar,Gasoline," $8,800  ",XJ Base,used,None reported,"112,000 mi.",340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2013,Blue,White
Sheet2,Chevrolet,Gasoline," $19,500  ",Camaro 2SS,used,At least 1 accident or damage reported,"68,000 mi.",426.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,2010,Gray,Gray
Sheet2,INFINITI,Gasoline," $14,500  ",G37 x,used,At least 1 accident or damage reported,"120,000 mi.",328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,2012,Red,Black
Sheet2,BMW,Gasoline," $46,999  ",X6 xDrive50i,used,At least 1 accident or damage reported,"45,000 mi.",445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,2019,Silver,Black
Sheet2,Chevrolet,Gasoline," $39,500  ",Camaro LT1,used,None reported,"6,700 mi.",455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,2022,Gray,Black
Sheet2,Porsche,Gasoline," $108,900  ",Taycan Base,used,None reported,"6,785 mi.",Electric,2021,Gentian Blue Metallic,Black
Sheet2,Mercedes-Benz,Gasoline," $59,750  ",S-Class S 63 AMG,used,None reported,"40,900 mi.",577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,2015,White,Black
Sheet2,Cadillac,Gasoline," $45,000  ",Escalade ESV Premium Luxury,used,None reported,"74,150 mi.",420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,2018,Gold,Brown
Sheet2,Toyota,Hybrid," $15,999  ",Camry Hybrid XLE,used,None reported,"94,448 mi.",200.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,2014,Silver,Gray
Sheet2,Audi,Gasoline," $19,998  ",A6 3.0T Prestige,used,None reported,"108,000 mi.",310.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2015,Black,Brown
Sheet2,BMW,Gasoline," $17,000  ",X5 M Base,used,At least 1 accident or damage reported,"118,000 mi.",555.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,2012,White,Orange
Sheet2,Jaguar,Gasoline," $57,500  ",F-PACE SVR,used,None reported,"38,800 mi.",550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2020,Black,Black
Sheet2,BMW,Gasoline," $40,000  ",740 i,used,None reported,"55,000 mi.",320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,2017,White,Black
Sheet2,BMW,Hybrid," $49,999  ",M340 i xDrive,used,At least 1 accident or damage reported,"34,967 mi.",382.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,2021,Blue,Beige
Sheet2,Jeep,Gasoline," $30,000  ",Wrangler Unlimited Sport,used,None reported,"85,325 mi.",285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2016,Black,Black
Sheet2,RAM,Gasoline," $36,000  ",2500 Tradesman,used,None reported,"63,750 mi.",410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,2018,Gray,Gray
Sheet2,Ford,Gasoline," $19,999  ",Mustang V6,used,None reported,"87,248 mi.",300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,2016,Black,Black
Sheet2,BMW,Gasoline," $15,900  ",328 i,used,At least 1 accident or damage reported,"206,000 mi.",190.0HP 2.8L Straight 6 Cylinder Engine Gasoline Fuel,1997,Red,Black
Sheet2,Mercedes-Benz,Gasoline," $11,999  ",GL-Class GL 450,used,None reported,"112,854 mi.",335.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,2011,White,Black
Sheet2,Mercedes-Benz,Gasoline," $53,000  ",E-Class E 350,used,None reported,"14,100 mi.",255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2022,Gray,Black
Sheet2,BMW,Hybrid," $85,495  ",X7 xDrive40i,used,None reported,"14,360 mi.",375.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,2023,Black,Black
Sheet2,Chevrolet,Gasoline," $32,000  ",Trailblazer RS,used,None reported,"10,000 mi.",155.0HP 1.3L 3 Cylinder Engine Gasoline Fuel,2023,Blue,Black
Sheet2,Chevrolet,Gasoline," $20,000  ",Suburban 1500 LTZ,used,None reported,"217,500 mi.",355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,2015,Black,Black
Sheet2,Chevrolet,Gasoline," $60,995  ",Suburban Premier,used,None reported,"73,846 mi.",5.3L V8 16V GDI OHV,2021,Midnight Blue Metallic,Jet Black
Sheet2,Jeep,Gasoline," $45,000  ",Gladiator Overland,used,None reported,"40,000 mi.",285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2020,Gray,Black
Sheet2,GMC,Gasoline," $82,000  ",Yukon XL AT4,used,None reported,"9,980 mi.",355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,2023,Black,Black
Sheet2,Mazda,Gasoline," $24,995  ",Mazda6 Grand Touring Reserve,used,None reported,"41,997 mi.",227.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,2019,Black,Black
Sheet2,Alfa,Gasoline," $39,000  ",Romeo Giulia Ti,used,None reported,"2,000 mi.",280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2021,Blue,Brown
Sheet2,Mercedes-Benz,Gasoline," $22,999  ",CLA-Class CLA 250,used,At least 1 accident or damage reported,"42,750 mi.",208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2016,Black,Black
Sheet2,BMW,Gasoline," $31,698  ",330 330i xDrive,used,None reported,"19,473 mi.",Intercooled Turbo Premium Unleaded I-4 2.0 L/122,2019,Alpine White,Canberra Beige
Sheet2,Volkswagen,Gasoline," $23,000  ",Beetle 2.0T S,used,None reported,"35,340 mi.",174.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2019,Black,Gray
Sheet2,Mercedes-Benz,Gasoline," $12,000  ",CLK-Class CLK 350,used,At least 1 accident or damage reported,"93,000 mi.",268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2008,White,Beige
Sheet2,Audi,Gasoline," $47,995  ",RS 7 4.0T Prestige,used,At least 1 accident or damage reported,"66,150 mi.",560.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,2014,White,Black
Sheet2,Volvo,Plug-In Hybrid," $54,599  ",XC60 Recharge Plug-In Hybrid T8 Inscription,used,None reported,"19,352 mi.",455.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,2022,Blue,Beige
Sheet2,Land,Gasoline," $64,800  ",Rover Range Rover Supercharged LWB,used,None reported,"81,000 mi.",518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2020,Black,Black
Sheet2,Toyota,Gasoline," $16,000  ",Sequoia Limited,used,None reported,"183,000 mi.",381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,2011,Gold,Beige
Sheet2,Jeep,Gasoline," $24,999  ",Wrangler X,used,At least 1 accident or damage reported,"44,000 mi.",190.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,2004,Green,Green
Sheet2,Audi,Gasoline," $51,800  ",S5 3.0T Premium,used,None reported,"18,100 mi.",349.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2021,Gray,Gray
Sheet2,Land,Gasoline," $20,000  ",Rover Range Rover Sport Supercharged,used,At least 1 accident or damage reported,"40,000 mi.",510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2011,Blue,Brown
Sheet2,Mercedes-Benz,Diesel," $31,999  ",Sprinter 2500,used,None reported,"120,000 mi.",188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,2011,Black,Gray
