CarName,fueltype,price,accident,milage,model_year,ext_col,int_col,HP,motor_size,cylinders
Land,gasoline,14500.0,no,92080.0,2012.0,Gray,Black,240.0,2.0,4.0
Acura,gasoline,53000.0,no,1798.0,2023.0,Black,Black,355.0,3.0,6.0
GMC,gasoline,14500.0,no,167500.0,2006.0,Silver,Black,295.0,5.3,8.0
GMC,gasoline,84000.0,no,2500.0,2023.0,White,Brown,420.0,6.2,8.0
Mercedes-Benz,gasoline,24000.0,yes,77000.0,2016.0,White,Beige,329.0,3.0,6.0
MINI,gasoline,24000.0,no,19850.0,2019.0,Black,Black,134.0,1.5,3.0
Ford,gasoline,57000.0,no,3400.0,2023.0,Gray,Gray,275.0,2.3,4.0
Ford,diesel,28900.0,no,130200.0,2009.0,White,Beige,350.0,6.4,8.0
Land,gasoline,24998.0,no,48200.0,2017.0,White,Gray,240.0,2.0,4.0
GMC,gasoline,22000.0,yes,183544.0,2016.0,Black,Black,355.0,5.3,8.0
Ford,gasoline,39000.0,no,14900.0,2016.0,Blue,Black,350.0,2.3,4.0
Ford,gasoline,65994.0,no,4200.0,2022.0,Blue,Black,315.0,2.7,6.0
Hyundai,gasoline,19000.0,no,15698.0,2012.0,Black,Black,429.0,5.0,8.0
Jeep,gasoline,65500.0,no,1750.0,2022.0,Gray,Brown,285.0,3.6,6.0
BMW,gasoline,46000.0,no,34800.0,2022.0,Blue,Brown,248.0,2.0,4.0
Acura,gasoline,14990.0,yes,71400.0,2006.0,Black,Gray,201.0,2.0,4.0
Mazda,gasoline,22000.0,no,9260.0,2003.0,White,Beige,142.0,1.8,4.0
GMC,gasoline,67800.0,no,28500.0,2023.0,Black,Black,355.0,5.3,8.0
Mercedes-Benz,gasoline,8900.0,no,91900.0,2008.0,Black,Black,268.0,3.5,6.0
INFINITI,gasoline,7500.0,no,130000.0,2004.0,Beige,Beige,260.0,3.5,6.0
MINI,gasoline,20784.0,no,44300.0,2017.0,Silver,Black,189.0,2.0,4.0
BMW,gasoline,20000.0,yes,120000.0,2014.0,Black,Black,300.0,3.0,6.0
Mercedes-Benz,gasoline,31450.0,no,72500.0,2013.0,Black,Beige,429.0,4.6,8.0
RAM,gasoline,24200.0,yes,72000.0,2017.0,Blue,Beige,395.0,5.7,8.0
BMW,gasoline,11000.0,no,132000.0,2011.0,Black,Beige,300.0,3.0,6.0
Lexus,gasoline,15999.0,yes,42000.0,2002.0,Silver,Gray,290.0,4.3,8.0
BMW,gasoline,19500.0,no,106000.0,2006.0,Black,Black,500.0,5.0,10.0
GMC,gasoline,70250.0,no,11250.0,2021.0,White,Black,420.0,6.2,8.0
Ford,gasoline,9000.0,no,126000.0,2007.0,Red,Black,210.0,4.0,6.0
BMW,gasoline,21000.0,no,77750.0,2008.0,Silver,Silver,500.0,5.0,10.0
Toyota,gasoline,35000.0,no,27363.0,2020.0,Gray,Gray,278.0,3.5,6.0
BMW,hybrid,24995.0,no,45253.0,2018.0,Black,Black,247.0,2.0,4.0
GMC,gasoline,18400.0,no,144000.0,2016.0,White,Black,301.0,3.6,6.0
Ford,diesel,20500.0,no,76163.0,2004.0,Gold,Gold,325.0,6.0,8.0
Hyundai,gasoline,20150.0,no,61300.0,2015.0,Silver,Gray,311.0,3.8,6.0
Mitsubishi,gasoline,8750.0,no,35698.0,2017.0,Blue,Black,78.0,1.2,3.0
Mercedes-Benz,gasoline,22500.0,no,27000.0,2010.0,Black,Black,268.0,3.5,6.0
Mazda,gasoline,11500.0,no,162000.0,2015.0,Red,Black,155.0,2.0,4.0
BMW,gasoline,28500.0,no,77800.0,2008.0,Red,Black,414.0,4.0,8.0
Mercedes-Benz,gasoline,19250.0,no,55000.0,2014.0,Black,Black,302.0,3.5,6.0
Ford,gasoline,65999.0,yes,12000.0,2022.0,Gray,Brown,315.0,2.7,6.0
Jeep,gasoline,17500.0,yes,107000.0,2010.0,White,Gray,205.0,3.8,6.0
Acura,gasoline,10000.0,yes,193783.0,2008.0,Black,Black,258.0,3.2,6.0
Lexus,gasoline,18000.0,yes,123000.0,2014.0,Red,Black,306.0,3.5,6.0
Chevrolet,gasoline,7000.0,yes,130000.0,2011.0,Brown,Black,264.0,3.0,6.0
Mitsubishi,gasoline,3000.0,yes,143346.0,2009.0,Black,Black,152.0,2.0,4.0
Land,gasoline,11995.0,no,112465.0,2015.0,White,Beige,240.0,2.0,4.0
Audi,gasoline,11000.0,no,137273.0,2012.0,White,Beige,211.0,2.0,4.0
Lexus,hybrid,35700.0,no,70780.0,2018.0,Silver,Gray,308.0,3.5,6.0
Chevrolet,gasoline,37900.0,no,55000.0,2018.0,Black,Black,355.0,5.3,8.0
Mercedes-Benz,gasoline,84500.0,no,23151.0,2017.0,Gray,Black,416.0,4.0,8.0
Cadillac,gasoline,8500.0,yes,152000.0,2013.0,Black,Gray,304.0,3.6,6.0
Subaru,gasoline,19500.0,yes,87092.0,2016.0,Blue,Black,256.0,3.6,6.0
Toyota,gasoline,5500.0,no,90625.0,2004.0,Gray,Gray,210.0,3.0,6.0
Chevrolet,gasoline,36000.0,no,44373.0,2021.0,Silver,Black,310.0,3.6,6.0
BMW,gasoline,37000.0,no,26000.0,2021.0,Black,Black,255.0,2.0,4.0
GMC,gasoline,36500.0,no,58000.0,2019.0,Silver,Beige,360.0,6.0,8.0
Lexus,gasoline,10000.0,yes,148000.0,2013.0,Gray,Black,204.0,2.5,6.0
Porsche,gasoline,20900.0,no,104000.0,2011.0,White,Black,300.0,3.6,6.0
BMW,gasoline,17000.0,yes,46150.0,2013.0,Silver,Black,306.0,3.0,6.0
Chevrolet,diesel,74500.0,no,18860.0,2022.0,Blue,Gray,445.0,6.6,8.0
Mercedes-Benz,gasoline,55600.0,no,28399.0,2017.0,Gray,Black,469.0,4.0,8.0
Jeep,gasoline,6999.0,no,136500.0,1998.0,Black,Black,181.0,4.0,6.0
Porsche,gasoline,24900.0,no,95170.0,2005.0,Blue,Gray,280.0,3.2,6.0
BMW,gasoline,42000.0,yes,95450.0,2006.0,Gray,Gray,333.0,3.2,6.0
BMW,gasoline,10999.0,yes,169000.0,2011.0,Black,White,300.0,3.0,6.0
Chevrolet,gasoline,7999.0,yes,152000.0,2004.0,White,Gray,195.0,4.3,6.0
BMW,gasoline,54999.0,no,46000.0,2020.0,Black,Black,335.0,3.0,6.0
BMW,hybrid,85000.0,no,8000.0,2022.0,Blue,Brown,335.0,3.0,6.0
Chevrolet,gasoline,36800.0,no,84421.0,2016.0,White,Black,360.0,6.0,8.0
Mitsubishi,gasoline,33000.0,no,11700.0,2022.0,White,Black,181.0,2.5,4.0
Ford,gasoline,91000.0,no,2800.0,2019.0,Black,Black,526.0,5.2,8.0
MINI,gasoline,8000.0,no,58000.0,2010.0,Gold,Black,118.0,1.6,4.0
Toyota,hybrid,6999.0,no,142500.0,2009.0,Blue,Beige,76.0,1.5,4.0
Cadillac,gasoline,9750.0,yes,191900.0,2007.0,Black,Black,403.0,6.2,8.0
Audi,gasoline,19500.0,yes,63398.0,2016.0,White,Gray,252.0,2.0,4.0
Chevrolet,gasoline,7200.0,yes,162750.0,2008.0,White,Black,320.0,5.3,8.0
Jaguar,gasoline,36949.0,no,38383.0,2012.0,White,Black,510.0,5.0,8.0
Audi,gasoline,8300.0,yes,90818.0,2011.0,White,Black,211.0,2.0,4.0
Cadillac,gasoline,22999.0,no,32000.0,2018.0,Gray,Black,272.0,2.0,4.0
Ford,gasoline,37000.0,no,94650.0,2019.0,White,Black,275.0,3.7,6.0
Mercedes-Benz,gasoline,72999.0,no,49899.0,2014.0,White,Black,536.0,5.5,8.0
Jeep,gasoline,35000.0,yes,55000.0,2011.0,Red,Black,202.0,3.8,6.0
BMW,gasoline,42800.0,no,23700.0,2015.0,Black,Black,425.0,3.0,6.0
Maserati,gasoline,52900.0,no,12118.0,2020.0,Blue,Brown,424.0,3.0,6.0
Pontiac,gasoline,21000.0,no,64000.0,2001.0,Blue,Beige,310.0,5.7,8.0
Ferrari,gasoline,469900.0,no,1575.0,2020.0,Red,Black,788.0,6.5,12.0
Land,hybrid,139500.0,no,3369.0,2022.0,White,Black,395.0,3.0,6.0
BMW,gasoline,9999.0,no,135000.0,2011.0,Blue,Beige,300.0,3.0,6.0
BMW,gasoline,15000.0,no,125000.0,2015.0,White,Black,240.0,2.0,4.0
Cadillac,gasoline,32999.0,no,134000.0,2017.0,Gold,Brown,420.0,6.2,8.0
BMW,gasoline,12999.0,no,143250.0,2014.0,Black,White,300.0,3.0,6.0
Lexus,gasoline,31000.0,no,82975.0,2017.0,White,Beige,301.0,4.6,8.0
MINI,gasoline,13999.0,no,91700.0,2016.0,White,Black,181.0,1.6,4.0
Ford,gasoline,35000.0,no,72393.0,2018.0,Black,Black,325.0,2.7,6.0
INFINITI,gasoline,21500.0,no,71000.0,2016.0,Black,Black,265.0,3.5,6.0
Lexus,gasoline,15000.0,no,160900.0,2012.0,Silver,Gray,270.0,3.5,6.0
Dodge,gasoline,38000.0,yes,40208.0,2020.0,Red,Black,485.0,6.4,8.0
Lexus,gasoline,30000.0,no,77300.0,2017.0,White,Black,306.0,3.5,6.0
Nissan,gasoline,26500.0,no,16700.0,2017.0,White,Black,131.0,2.0,4.0
Subaru,gasoline,9999.0,no,112000.0,2013.0,Black,Beige,148.0,2.0,4.0
BMW,gasoline,49999.0,no,55250.0,2016.0,Blue,White,425.0,3.0,6.0
INFINITI,gasoline,31450.0,no,69000.0,2020.0,Gray,Black,400.0,5.6,8.0
Ford,gasoline,30490.0,yes,40570.0,2016.0,Gray,Black,435.0,5.0,8.0
Honda,gasoline,35000.0,no,26900.0,2000.0,Silver,Red,240.0,2.0,4.0
Toyota,hybrid,91995.0,no,600.0,2023.0,Orange,Black,437.0,3.4,6.0
Plymouth,gasoline,28500.0,no,22300.0,2001.0,Blue,Gray,253.0,3.5,6.0
Chevrolet,gasoline,12998.0,yes,171750.0,2004.0,White,Beige,295.0,5.3,8.0
Mitsubishi,gasoline,28000.0,no,76500.0,2013.0,Black,Black,291.0,2.0,4.0
Mercedes-Benz,gasoline,42995.0,yes,49000.0,2018.0,Blue,Brown,385.0,3.0,6.0
Audi,gasoline,74000.0,yes,75000.0,2011.0,White,Brown,525.0,5.2,10.0
Ford,gasoline,3000.0,no,133300.0,2007.0,Silver,Silver,153.0,2.3,4.0
BMW,gasoline,8500.0,no,99700.0,2007.0,Black,Black,260.0,3.0,6.0
Chevrolet,gasoline,14000.0,yes,126700.0,2011.0,White,Beige,312.0,3.6,6.0
BMW,gasoline,36995.0,no,28000.0,2016.0,Black,Red,320.0,3.0,6.0
Mercedes-Benz,gasoline,38500.0,yes,21300.0,2012.0,Silver,Red,382.0,5.5,8.0
Cadillac,gasoline,51900.0,no,92000.0,2019.0,Black,Black,420.0,6.2,8.0
Lexus,gasoline,49995.0,no,25756.0,2015.0,Black,Black,467.0,5.0,8.0
Kia,gasoline,21900.0,no,24534.0,2021.0,White,Black,147.0,2.0,4.0
Land,gasoline,53499.0,no,58100.0,2018.0,Red,Black,518.0,5.0,8.0
Nissan,gasoline,32324.0,no,20220.0,2017.0,White,Gray,390.0,5.6,8.0
Honda,gasoline,27500.0,yes,40069.0,2019.0,White,Black,252.0,2.0,4.0
Subaru,gasoline,23750.0,no,60930.0,2017.0,Blue,Black,268.0,2.0,4.0
Audi,gasoline,27900.0,no,7300.0,2019.0,White,Gray,188.0,2.0,4.0
Chevrolet,gasoline,18000.0,yes,56000.0,2012.0,Red,Black,320.0,5.3,8.0
Mercedes-Benz,gasoline,12000.0,yes,136000.0,2014.0,Gray,Black,208.0,2.0,4.0
BMW,gasoline,26999.0,no,31100.0,2020.0,Blue,White,228.0,2.0,4.0
Maserati,gasoline,37900.0,no,12100.0,2012.0,Blue,Beige,440.0,4.7,8.0
Audi,gasoline,10995.0,yes,93000.0,2007.0,Black,Black,340.0,4.2,8.0
Land,gasoline,26500.0,yes,99915.0,2016.0,Blue,White,340.0,3.0,6.0
Chevrolet,gasoline,10750.0,yes,177000.0,2007.0,Gold,Beige,320.0,5.3,8.0
Nissan,gasoline,6999.0,no,100900.0,2008.0,Black,Gray,261.0,4.0,6.0
INFINITI,gasoline,17500.0,yes,107380.0,2017.0,Black,Gray,300.0,3.0,6.0
Acura,gasoline,16500.0,no,45000.0,2016.0,Gray,Blue,206.0,2.4,4.0
Nissan,gasoline,15500.0,no,67000.0,2013.0,Blue,Gray,261.0,4.0,6.0
Chevrolet,gasoline,47000.0,no,12600.0,2021.0,Gray,Black,455.0,6.2,8.0
Porsche,gasoline,59800.0,no,24882.0,2018.0,White,Black,330.0,3.0,6.0
Acura,gasoline,43500.0,no,6900.0,2020.0,Red,Black,290.0,3.5,6.0
Hyundai,gasoline,29600.0,no,68050.0,2021.0,Black,Black,291.0,3.8,6.0
Ford,diesel,50000.0,no,128000.0,2017.0,Gray,Black,440.0,6.7,8.0
BMW,gasoline,51000.0,no,9472.0,2021.0,White,Blue,255.0,2.0,4.0
Mitsubishi,gasoline,5100.0,yes,185963.0,2009.0,Orange,Gray,168.0,2.4,4.0
Nissan,gasoline,19500.0,yes,52000.0,2019.0,Black,Gray,131.0,2.0,4.0
Buick,gasoline,18950.0,yes,68653.0,2015.0,Blue,Black,288.0,3.6,6.0
Lexus,gasoline,7900.0,no,151896.0,2004.0,Silver,Gray,230.0,3.3,6.0
Porsche,gasoline,35000.0,no,82300.0,2018.0,Black,Black,252.0,2.0,4.0
Lexus,gasoline,24000.0,no,124000.0,2015.0,Blue,Blue,306.0,3.5,6.0
GMC,gasoline,4999.0,no,222600.0,2002.0,Gray,Beige,275.0,4.8,8.0
Lamborghini,gasoline,279900.0,no,9500.0,2021.0,White,Black,641.0,4.0,8.0
INFINITI,gasoline,12500.0,yes,154247.0,2014.0,Black,Black,265.0,3.5,6.0
Chevrolet,gasoline,23500.0,no,128000.0,2008.0,Beige,Black,353.0,6.0,8.0
Maserati,gasoline,13000.0,yes,70000.0,2008.0,Blue,Brown,405.0,4.2,8.0
BMW,gasoline,48600.0,yes,52375.0,2016.0,White,Brown,567.0,4.4,8.0
Chrysler,gasoline,17500.0,yes,100574.0,2016.0,Black,Black,300.0,3.6,6.0
Chrysler,gasoline,11250.0,yes,85000.0,2014.0,White,Black,292.0,3.6,6.0
Chevrolet,gasoline,72900.0,no,10400.0,2021.0,Silver,Black,490.0,6.2,8.0
Chevrolet,gasoline,41500.0,no,19200.0,2019.0,Orange,Black,455.0,6.2,8.0
Mercedes-Benz,gasoline,13000.0,yes,81000.0,2013.0,Gray,Beige,302.0,3.5,6.0
Nissan,gasoline,4000.0,no,165000.0,2011.0,Black,Black,122.0,1.8,4.0
BMW,gasoline,145000.0,no,124.0,2024.0,Green,Black,543.0,3.0,6.0
Hyundai,gasoline,6500.0,yes,117500.0,2013.0,Silver,Gray,138.0,1.6,4.0
Mercedes-Benz,gasoline,60000.0,no,72500.0,2018.0,Black,Black,362.0,3.0,6.0
Audi,diesel,22500.0,yes,55564.0,2014.0,Black,Black,240.0,3.0,6.0
Volvo,gasoline,30000.0,no,43500.0,2019.0,Gray,Black,250.0,2.0,4.0
Mercedes-Benz,hybrid,83000.0,no,35000.0,2019.0,Black,Black,429.0,3.0,6.0
GMC,gasoline,30000.0,yes,92031.0,2017.0,White,Beige,355.0,5.3,8.0
Lexus,gasoline,18000.0,no,128032.0,2016.0,Silver,Black,311.0,3.5,6.0
Jaguar,gasoline,26000.0,no,18800.0,2018.0,White,White,247.0,2.0,4.0
BMW,gasoline,117500.0,no,2900.0,2023.0,Green,Gray,617.0,4.4,8.0
Honda,gasoline,26000.0,no,91600.0,2017.0,Black,Black,280.0,3.5,6.0
Toyota,gasoline,30500.0,yes,91843.0,2019.0,Blue,Black,270.0,4.0,6.0
Dodge,gasoline,37000.0,no,73350.0,2017.0,Gray,Red,485.0,6.4,8.0
INFINITI,gasoline,23000.0,no,67000.0,2017.0,Black,Black,300.0,3.0,6.0
BMW,gasoline,19500.0,yes,117660.0,2016.0,White,Black,320.0,3.0,6.0
Pontiac,gasoline,10500.0,no,71448.0,2001.0,Gray,Black,200.0,3.8,6.0
Nissan,gasoline,29500.0,no,86000.0,2015.0,Silver,Gray,317.0,5.6,8.0
BMW,gasoline,29000.0,no,29400.0,2013.0,White,Beige,320.0,3.0,6.0
Lexus,gasoline,28450.0,no,68871.0,2017.0,Silver,Red,255.0,3.5,6.0
Porsche,gasoline,17999.0,no,126000.0,2012.0,Silver,Gray,400.0,4.8,8.0
Pontiac,gasoline,17900.0,no,25718.0,2007.0,Yellow,Black,260.0,2.0,4.0
Porsche,gasoline,51950.0,yes,67210.0,2015.0,Blue,Beige,520.0,4.8,8.0
BMW,gasoline,40950.0,yes,27214.0,2018.0,Black,Black,300.0,3.0,6.0
Ford,gasoline,45950.0,no,42728.0,2019.0,Black,Brown,450.0,3.5,6.0
MINI,gasoline,6699.0,no,97395.0,2010.0,Yellow,Black,172.0,1.6,4.0
Mazda,gasoline,12000.0,no,91700.0,2015.0,Red,Black,155.0,2.0,4.0
Mitsubishi,gasoline,27000.0,no,94500.0,2011.0,White,Black,291.0,2.0,4.0
Chevrolet,gasoline,10995.0,no,196300.0,2014.0,Black,Black,320.0,5.3,8.0
Land,gasoline,19500.0,no,175000.0,2015.0,Black,Black,340.0,3.0,6.0
Chevrolet,gasoline,26900.0,yes,159000.0,2015.0,White,Beige,355.0,5.3,8.0
Chevrolet,gasoline,32000.0,no,74000.0,2016.0,Black,Black,455.0,6.2,8.0
Chevrolet,hybrid,20995.0,no,82963.0,2011.0,White,Black,332.0,6.0,8.0
Nissan,gasoline,29000.0,no,59980.0,2019.0,Silver,Black,390.0,5.6,8.0
BMW,gasoline,65000.0,yes,25000.0,2017.0,White,Red,567.0,4.4,8.0
BMW,gasoline,12700.0,yes,126000.0,2012.0,Black,Black,326.0,3.0,6.0
Toyota,gasoline,61599.0,no,37428.0,2020.0,White,Black,381.0,5.7,8.0
Volkswagen,gasoline,15000.0,yes,99499.0,2014.0,Black,Black,210.0,2.0,4.0
Honda,gasoline,12980.0,no,90742.0,2012.0,Gray,Gray,192.0,2.4,4.0
Land,gasoline,22500.0,yes,125000.0,2014.0,White,Brown,510.0,5.0,8.0
Hyundai,gasoline,20000.0,no,71669.0,2018.0,Blue,Black,240.0,2.0,4.0
Jaguar,gasoline,74900.0,no,16002.0,2018.0,Black,Red,550.0,5.0,8.0
Toyota,gasoline,41500.0,no,86000.0,2014.0,Blue,Black,260.0,4.0,6.0
Toyota,gasoline,42000.0,no,56000.0,2019.0,Blue,Black,381.0,5.7,8.0
RAM,gasoline,42500.0,yes,41789.0,2017.0,Green,Black,395.0,5.7,8.0
Ford,gasoline,9499.0,no,60109.0,2014.0,Gray,Black,160.0,2.0,4.0
Mercedes-Benz,gasoline,49995.0,no,48000.0,2020.0,Black,Black,255.0,2.0,4.0
Acura,gasoline,11500.0,no,122000.0,2008.0,Gray,Beige,286.0,3.5,6.0
Land,gasoline,16000.0,no,102800.0,2012.0,Gold,Brown,385.0,5.0,8.0
MINI,gasoline,28000.0,no,15544.0,2022.0,Blue,Brown,134.0,1.5,3.0
Mazda,gasoline,27500.0,no,69771.0,2019.0,Black,Red,227.0,2.5,4.0
Ford,gasoline,72950.0,no,28260.0,2021.0,Blue,Blue,450.0,3.5,6.0
Honda,gasoline,27500.0,no,6025.0,2020.0,Gray,Gray,205.0,1.5,4.0
Hyundai,gasoline,15900.0,yes,32697.0,2018.0,Gray,Gray,147.0,2.0,4.0
Ford,gasoline,8000.0,no,239000.0,2001.0,White,Black,310.0,6.8,10.0
Jaguar,gasoline,45999.0,no,34150.0,2017.0,Black,Black,380.0,3.0,6.0
Pontiac,gasoline,5995.0,no,100545.0,2006.0,Gray,Black,201.0,3.5,6.0
Toyota,gasoline,23977.0,no,162000.0,2007.0,Black,Black,239.0,4.0,6.0
Chevrolet,gasoline,25000.0,no,102200.0,2015.0,Silver,Black,355.0,5.3,8.0
Bentley,gasoline,77999.0,no,18950.0,2013.0,White,Black,500.0,4.0,8.0
Mercedes-Benz,gasoline,30500.0,yes,16000.0,2015.0,White,Red,302.0,3.5,6.0
Cadillac,gasoline,86999.0,no,19250.0,2022.0,Black,Black,420.0,6.2,8.0
BMW,gasoline,24995.0,no,65000.0,2015.0,Silver,Black,300.0,3.0,6.0
MINI,gasoline,6250.0,no,110022.0,2007.0,Silver,Black,172.0,1.6,4.0
Bentley,gasoline,46999.0,no,79089.0,2012.0,White,Beige,567.0,6.0,12.0
Lexus,gasoline,64900.0,no,2533.0,2023.0,Black,Black,301.0,4.6,8.0
Audi,gasoline,15495.0,yes,96273.0,2014.0,Silver,Black,280.0,3.0,6.0
Dodge,gasoline,16000.0,no,36500.0,2007.0,Blue,Gray,210.0,3.7,6.0
Ford,gasoline,54999.0,no,19590.0,2021.0,Blue,Gray,315.0,2.7,6.0
Nissan,gasoline,95000.0,no,16850.0,2015.0,White,Black,545.0,3.8,6.0
Cadillac,gasoline,105000.0,yes,4500.0,2021.0,White,Beige,420.0,6.2,8.0
Chevrolet,gasoline,4900.0,yes,194000.0,2012.0,Gray,White,138.0,1.4,4.0
BMW,gasoline,41250.0,no,81500.0,2018.0,White,White,445.0,4.4,8.0
BMW,gasoline,20950.0,yes,58664.0,2015.0,Blue,Gray,300.0,3.0,6.0
Mitsubishi,gasoline,8950.0,no,145000.0,2004.0,Silver,Black,215.0,3.8,6.0
Lexus,gasoline,59000.0,no,15055.0,2018.0,White,Black,416.0,3.5,6.0
Lexus,gasoline,159000.0,no,915.0,2021.0,Blue,White,471.0,5.0,8.0
Mazda,gasoline,11500.0,no,46873.0,2003.0,Gray,Blue,142.0,1.8,4.0
Cadillac,gasoline,81500.0,no,53169.0,2021.0,Black,Black,420.0,6.2,8.0
Lexus,gasoline,51900.0,yes,35700.0,2022.0,Silver,Gray,301.0,4.6,8.0
Nissan,gasoline,13000.0,yes,112600.0,2014.0,Black,Black,260.0,3.5,6.0
BMW,gasoline,15000.0,no,127273.0,2003.0,Silver,Black,333.0,3.2,6.0
Lexus,gasoline,3995.0,yes,189887.0,2007.0,White,–,204.0,2.5,6.0
BMW,gasoline,22500.0,yes,76465.0,2012.0,White,Beige,315.0,3.0,6.0
Mitsubishi,gasoline,6750.0,yes,136400.0,2007.0,Red,Gray,260.0,3.8,6.0
Ford,gasoline,13500.0,no,79635.0,2004.0,Gray,Black,280.0,3.9,8.0
Buick,gasoline,4000.0,yes,170000.0,2011.0,Gold,Beige,288.0,3.6,6.0
Ford,gasoline,30000.0,no,67650.0,2018.0,Blue,Gray,375.0,3.5,6.0
Lexus,gasoline,19000.0,no,119850.0,2016.0,White,Beige,268.0,3.5,6.0
Acura,gasoline,15999.0,no,116500.0,2008.0,Red,Black,286.0,3.5,6.0
BMW,gasoline,50000.0,no,36905.0,2021.0,Blue,Beige,382.0,3.0,6.0
Jeep,gasoline,47000.0,yes,8400.0,2022.0,Black,Black,285.0,3.6,6.0
Hummer,gasoline,12500.0,yes,149961.0,2003.0,Beige,Beige,316.0,6.0,8.0
Mercedes-Benz,gasoline,41500.0,no,84500.0,2014.0,White,Black,451.0,6.2,8.0
Mercedes-Benz,gasoline,65000.0,no,96000.0,2016.0,Blue,Brown,416.0,4.0,8.0
Nissan,gasoline,57000.0,yes,88000.0,2009.0,White,White,480.0,3.8,6.0
Acura,gasoline,32000.0,no,32500.0,2020.0,White,Red,206.0,2.4,4.0
Audi,gasoline,22000.0,no,71280.0,2016.0,Silver,Black,333.0,3.0,6.0
Porsche,gasoline,27500.0,no,37200.0,2011.0,Black,Beige,300.0,3.6,6.0
Saturn,gasoline,14500.0,no,94291.0,2008.0,White,Beige,260.0,2.0,4.0
Maserati,gasoline,17000.0,no,54082.0,2006.0,Blue,Beige,390.0,4.2,8.0
Volvo,hybrid,66000.0,no,7800.0,2022.0,Black,Beige,455.0,2.0,4.0
Jeep,gasoline,22000.0,no,86250.0,2016.0,White,Black,285.0,3.6,6.0
BMW,gasoline,27899.0,no,75479.0,2016.0,Silver,Black,445.0,4.4,8.0
BMW,gasoline,50000.0,no,24650.0,2017.0,Silver,Black,445.0,4.4,8.0
Volkswagen,gasoline,20000.0,no,102750.0,2013.0,Black,Black,256.0,2.0,4.0
Alfa,gasoline,27500.0,no,50000.0,2018.0,Brown,Brown,280.0,2.0,4.0
BMW,gasoline,27499.0,no,72700.0,2017.0,Gray,Black,300.0,3.0,6.0
BMW,gasoline,49000.0,yes,54293.0,2018.0,Black,Beige,567.0,4.4,8.0
Lexus,gasoline,30500.0,yes,16000.0,2018.0,Blue,Brown,260.0,3.5,6.0
Lamborghini,gasoline,129000.0,no,19500.0,2006.0,Green,Yellow,493.0,5.0,10.0
BMW,gasoline,16700.0,yes,71000.0,2014.0,White,Black,240.0,2.0,4.0
BMW,gasoline,36500.0,no,60000.0,2019.0,White,Beige,335.0,3.0,6.0
Porsche,gasoline,11995.0,no,75539.0,1998.0,Blue,Beige,201.0,2.5,6.0
Alfa,gasoline,21000.0,no,36000.0,2017.0,White,Red,280.0,2.0,4.0
Nissan,gasoline,31950.0,yes,42600.0,2016.0,Red,Black,350.0,3.7,6.0
Ford,hybrid,19395.0,yes,64532.0,2019.0,Silver,Gray,188.0,2.0,4.0
BMW,gasoline,12975.0,no,75500.0,2011.0,White,Black,300.0,3.0,6.0
Buick,gasoline,27000.0,no,32000.0,2019.0,Black,Beige,197.0,2.5,4.0
Porsche,gasoline,34900.0,yes,98413.0,2013.0,Green,Black,420.0,4.8,8.0
Audi,gasoline,78500.0,no,9628.0,2022.0,White,Black,444.0,2.9,6.0
Jaguar,gasoline,16370.0,no,15000.0,1999.0,Green,Beige,290.0,4.0,8.0
Lexus,gasoline,28000.0,no,110000.0,2015.0,White,Black,270.0,3.5,6.0
Mercedes-Benz,diesel,200000.0,no,105.0,2022.0,Black,Orange,161.0,2.0,4.0
Toyota,gasoline,13000.0,no,186117.0,2004.0,Black,Beige,245.0,4.0,6.0
Jeep,gasoline,12500.0,no,103500.0,2002.0,Yellow,Gray,190.0,4.0,6.0
BMW,gasoline,50900.0,no,43000.0,2011.0,Black,Black,414.0,4.0,8.0
BMW,gasoline,23000.0,yes,70700.0,2015.0,Blue,Black,445.0,4.4,8.0
Ford,gasoline,9950.0,yes,205000.0,2000.0,Black,Gray,310.0,6.8,10.0
Audi,gasoline,38999.0,no,22300.0,2019.0,Blue,Gray,349.0,3.0,6.0
Ford,gasoline,19995.0,yes,104000.0,2017.0,Black,Black,365.0,3.5,6.0
BMW,gasoline,84995.0,no,15882.0,2022.0,Red,Silver,503.0,3.0,6.0
Nissan,gasoline,113000.0,no,31150.0,2017.0,Orange,Black,565.0,3.8,6.0
Chrysler,gasoline,12700.0,yes,44000.0,2015.0,White,Black,295.0,3.6,6.0
Hummer,gasoline,17500.0,no,109000.0,2003.0,Beige,Beige,316.0,6.0,8.0
BMW,gasoline,62450.0,no,31350.0,2020.0,Gray,Orange,425.0,3.0,6.0
Audi,hybrid,62000.0,no,30000.0,2021.0,Black,Black,335.0,3.0,6.0
Land,gasoline,19950.0,no,66500.0,2012.0,Silver,Black,385.0,5.0,8.0
Nissan,gasoline,17000.0,yes,96600.0,2012.0,Beige,Black,261.0,4.0,6.0
Toyota,gasoline,14000.0,no,198000.0,2015.0,White,Gray,270.0,3.5,6.0
Audi,gasoline,24000.0,yes,91877.0,2013.0,Black,Red,333.0,3.0,6.0
Ford,gasoline,45023.0,no,45578.0,2018.0,White,Red,375.0,3.5,6.0
BMW,gasoline,19996.0,yes,54000.0,2015.0,Black,Red,240.0,2.0,4.0
Land,hybrid,55000.0,no,52000.0,2020.0,Gray,Black,395.0,3.0,6.0
Porsche,gasoline,35000.0,no,132500.0,2008.0,Black,Black,325.0,3.6,6.0
